pointID,urbanID,lat / long,admin_name,label,Valid_date,LCP_16,LCS_16,conf_2016,LCP_17,LCS_17,conf_2017,LCP_18,LCS_18,conf_2018,LCP_19,LCS_19,conf_2019,LCP_20,LCS_20,conf_2020,Comment
2363,3,30.010476923162475 /  -27.75373033911457,KwaZulu-Natal / Amajuba District Municipality,Wetland,,Short_vegetation,,Low,,,,,,,,,,,,,
2364,3,30.009197161160138 /  -27.740112244497347,KwaZulu-Natal / Amajuba District Municipality,Wetland,,Short_vegetation,,Low,Wetland,,High,,,,Short_vegetation,,Low,Wetland,,Low,
2365,3,30.013125629188217 /  -27.747420711123937,KwaZulu-Natal / Amajuba District Municipality,Wetland,,Short_vegetation,,Low,,,,Wetland,,High,,,,,,,
2366,3,30.013246024916658 /  -27.75124216072674,KwaZulu-Natal / Amajuba District Municipality,Water,,Wetland,,High,,,,,,,Wetland,,Low,Wetland,,High,
2367,81,29.708742932178954 /  -23.89045882753118,Limpopo / Capricorn District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2368,81,29.7174069655258 /  -23.871387252325594,Limpopo / Capricorn District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2369,81,29.671322156138434 /  -23.896951278664996,Limpopo / Capricorn District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2371,81,29.67241909499758 /  -23.900099404008735,Limpopo / Capricorn District Municipality,Building,,Building,Barren,High,,,,,,,,,,,,,
2372,81,29.684315976608175 /  -23.899051515261167,Limpopo / Capricorn District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2373,81,29.72618693550003 /  -23.87925310658387,Limpopo / Capricorn District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2374,81,29.72122395602754 /  -23.881768039578013,Limpopo / Capricorn District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2375,81,29.71212293077746 /  -23.882686614395023,Limpopo / Capricorn District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2376,81,29.715922084874993 /  -23.879551866354454,Limpopo / Capricorn District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2377,81,29.717629920578467 /  -23.882566218666586,Limpopo / Capricorn District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2378,81,29.702005230487195 /  -23.889865767091074,Limpopo / Capricorn District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2379,81,29.695530615757594 /  -23.887382047804305,Limpopo / Capricorn District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2380,81,29.692609904567583 /  -23.886351995460956,Limpopo / Capricorn District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2381,81,29.696435813271442 /  -23.889384184177295,Limpopo / Capricorn District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2382,81,29.707556811298726 /  -23.885313024915504,Limpopo / Capricorn District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2383,81,29.74269006849884 /  -23.897695948540925,Limpopo / Capricorn District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2385,81,29.687820830036177 /  -23.876729255387623,Limpopo / Capricorn District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2386,81,29.680400885883255 /  -23.876818437408687,Limpopo / Capricorn District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2387,81,29.697519374827426 /  -23.909039901620886,Limpopo / Capricorn District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2388,81,29.767888448551858 /  -23.90461647337587,Limpopo / Capricorn District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2389,81,29.766367895092625 /  -23.90942784341254,Limpopo / Capricorn District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2390,81,29.7627694005425 /  -23.908103490399665,Limpopo / Capricorn District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2391,81,29.771085624007178 /  -23.884996428740706,Limpopo / Capricorn District Municipality,Water,,Water,,High,,,,Wetland,,High,,,,Water,,High,
2392,81,29.70998256227181 /  -23.906551723233065,Limpopo / Capricorn District Municipality,Water,,Water,,High,,,,Wetland,,High,,,,,,,
2393,81,29.71008066249499 /  -23.90616824054247,Limpopo / Capricorn District Municipality,Wetland,,Wetland,,High,,,,,,,,,,,,,
2396,81,29.775121110460542 /  -23.884617405151165,Limpopo / Capricorn District Municipality,Wetland,,Wetland,,High,,,,Short_vegetation,,High,,,,Wetland,,High,
2399,81,29.706040716940567 /  -23.862330818086043,Limpopo / Capricorn District Municipality,Wetland,,Short_vegetation,,Low,Wetland,,Low,Wetland,,High,,,,,,,
2400,81,29.705831139191055 /  -23.861719921241722,Limpopo / Capricorn District Municipality,Water,,Wetland,,High,,,,,,,,,,,,,
2401,183,28.88005467420446 /  -23.950126058727346,Limpopo / Waterberg District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2402,183,28.8949257762177 /  -23.942068463123764,Limpopo / Waterberg District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2403,183,28.95145380027224 /  -23.965799798930206,Limpopo / Waterberg District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2404,183,28.95428087034012 /  -23.9919390493055,Limpopo / Waterberg District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2405,183,28.96105424484031 /  -23.991921212901293,Limpopo / Waterberg District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2406,183,28.956055592559395 /  -23.992474141431916,Limpopo / Waterberg District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2407,183,28.946566625517654 /  -23.989326016088185,Limpopo / Waterberg District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2408,183,28.91669064845957 /  -23.98102316992666,Limpopo / Waterberg District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2409,183,28.915054158372964 /  -23.980060004099123,Limpopo / Waterberg District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2410,183,28.91826025203039 /  -23.97974786702538,Limpopo / Waterberg District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2411,183,28.902573134524356 /  -23.966593518917712,Limpopo / Waterberg District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2412,183,28.94682525337876 /  -23.982998551693342,Limpopo / Waterberg District Municipality,Building,,Short_vegetation,,High,,,,Building,,High,,,,,,,
2413,183,28.957339813662784 /  -23.98678432848772,Limpopo / Waterberg District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2414,183,28.95397319236743 /  -23.98092061060243,Limpopo / Waterberg District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2415,183,28.92704022200462 /  -24.0042952183246,Limpopo / Waterberg District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2416,183,28.917475450244986 /  -24.000504982429174,Limpopo / Waterberg District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2417,183,28.93858929373305 /  -23.99749508921809,Limpopo / Waterberg District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2418,183,28.949875278499313 /  -23.992032690427624,Limpopo / Waterberg District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2420,183,28.943173249615988 /  -23.990596859888413,Limpopo / Waterberg District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2421,183,28.93518254052821 /  -23.940458727643467,Limpopo / Waterberg District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2422,183,28.930643175655806 /  -24.007737644337862,Limpopo / Waterberg District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2423,183,28.929657714322996 /  -24.00743888456728,Limpopo / Waterberg District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2424,183,28.929706764434584 /  -23.999581948511103,Limpopo / Waterberg District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2425,183,28.923887637559833 /  -24.01545188916032,Limpopo / Waterberg District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2426,183,29.00216715655308 /  -23.957095633673877,Limpopo / Waterberg District Municipality,Water,,Wetland,,High,Water,,High,Wetland,,High,Short_vegetation,,High,,,,
2427,183,29.00946670497757 /  -23.948502945943886,Limpopo / Waterberg District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2428,183,28.98210566091363 /  -23.98802841768163,Limpopo / Waterberg District Municipality,Wetland,,Short_vegetation,,High,,,,,,,,,,,,,
2429,183,28.93439327964175 /  -23.999862871877475,Limpopo / Waterberg District Municipality,Wetland,,Water,,High,,,,Wetland,,Low,Wetland,,High,,,,
2430,183,28.982529275513702 /  -23.981161402059325,Limpopo / Waterberg District Municipality,Wetland,,Short_vegetation,,High,Wetland,,Low,,,,Short_vegetation,,High,,,,
2431,183,29.014420766247948 /  -23.94751302551002,Limpopo / Waterberg District Municipality,Wetland,,Short_vegetation,,Low,Wetland,,High,Short_vegetation,,Low,Short_vegetation,,High,Wetland,,High,
2432,31,31.21303850896313 /  -25.43774459757163,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2433,31,31.196816299330695 /  -25.436117025687125,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2434,31,31.195037118010372 /  -25.43397219808042,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2435,31,31.18994036550628 /  -25.42240528994778,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2436,31,31.198608857954184 /  -25.428291303338327,Mpumalanga / Ehlanzeni District Municipality,Building,,Barren,,Low,Building,,High,,,,,,,,,,
2437,31,31.17293335408844 /  -25.40719529625448,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,Short_vegetation,High,,,,,,,,,,,,,
2438,31,31.167502169005346 /  -25.449971452660186,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,Short_vegetation,High,,,,,,,,,,,,,
2439,31,31.18727828217738 /  -25.46266205425829,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2440,31,31.163627210189908 /  -25.36414267558345,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2441,31,31.122634694205562 /  -25.34519149610631,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2442,31,31.12460561687119 /  -25.345557142392693,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2443,31,31.13465197154461 /  -25.342056748065737,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2444,31,31.156938558609724 /  -25.37641858078359,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2445,31,31.148604498740845 /  -25.38998762528923,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2446,31,31.153273177543795 /  -25.40858653578315,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2447,31,31.156465893898062 /  -25.406365903458536,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2448,31,31.14829682076815 /  -25.409763738461262,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2449,31,31.148225475151296 /  -25.417767824852195,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2450,31,31.14926444569675 /  -25.410597590358254,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2451,31,31.153732464952302 /  -25.410655558671948,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2452,31,31.150553125901197 /  -25.413094686948185,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2453,31,31.16010006125662 /  -25.400305985126902,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2454,31,31.185320736814912 /  -25.399971552547893,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2455,31,31.18512899546961 /  -25.40033273973322,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2456,31,31.183153613702935 /  -25.42789444334457,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2457,31,31.178279816251518 /  -25.42432270340076,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2458,31,31.188638307998676 /  -25.42561584270626,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2459,31,31.15964969205022 /  -25.41231434426383,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2460,31,31.150735949044385 /  -25.396680735970453,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2461,31,31.148854208399836 /  -25.395409892170218,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2463,180,31.020039697167878 /  -24.611491008772326,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2464,180,31.025974760670028 /  -24.634112028416457,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2465,180,31.02300499936843 /  -24.640849730108215,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2466,180,31.025074022257233 /  -24.637202185446498,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2467,180,31.044029660835417 /  -24.63767485015816,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2468,180,31.03945462315459 /  -24.607981696243264,Mpumalanga / Ehlanzeni District Municipality,Building,,Barren,,High,,,,Building,,High,,,,,,,"Based building off of when TCG and NDVI values fell, because in 2018 there is still construction but by 2019 building is built."
2469,180,31.03655620746985 /  -24.60778549579691,Mpumalanga / Ehlanzeni District Municipality,Barren,,Short_vegetation,,High,,,,Barren,,High,,,,,,,
2470,180,31.047855569539276 /  -24.606630588624068,Mpumalanga / Ehlanzeni District Municipality,Building,,Tall_vegetation,Building,Low,,,,,,,,,,,,,
2472,180,31.06406886096962 /  -24.593971200733336,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2473,180,31.10254198485874 /  -24.604985180335348,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2476,180,31.148078324816538 /  -24.615954568926828,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2479,180,31.039757842026226 /  -24.62151060883942,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2480,180,31.037122513303636 /  -24.61868799787259,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2481,180,31.04167971458026 /  -24.622576333991194,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2482,180,31.04847538458571 /  -24.61811277383669,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2483,180,30.97292037633613 /  -24.599674390980695,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2484,180,31.081347877551718 /  -24.609216867235066,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2485,180,31.08512919524504 /  -24.607611590855832,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2486,180,31.080331202511527 /  -24.60733066748946,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2487,180,31.0772499636836 /  -24.60559607717967,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2488,,,,,,Tall_vegetation,,High,,,,,,,,,,,,,
2489,180,31.03676578521936 /  -24.604958425729027,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2492,180,31.067845719561884 /  -24.619637786396975,Mpumalanga / Ehlanzeni District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2493,180,31.067435482264962 /  -24.621149421654092,Mpumalanga / Ehlanzeni District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2494,180,31.065201472637188 /  -24.620650002336102,Mpumalanga / Ehlanzeni District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2495,180,31.150923231288633 /  -24.574743556990878,Mpumalanga / Ehlanzeni District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2500,84,31.12570701483139 /  -25.158595953423813,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2501,84,31.120289207051453 /  -25.158979436114414,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2502,84,31.113716492098682 /  -25.176954072460852,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2504,84,31.117060817888767 /  -25.17663747628606,Mpumalanga / Ehlanzeni District Municipality,Barren,,Short_vegetation,,High,,,,,,,,,,,,,
2505,84,31.114046465576635 /  -25.174876131369945,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2506,84,31.124926672147033 /  -25.172998849826445,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,Barren,High,,,,,,,,,,,,,
2507,84,31.111527073481437 /  -25.185047340872856,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2509,84,31.118831081006977 /  -25.191892060989893,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2510,84,31.11974519672294 /  -25.189916679223217,Mpumalanga / Ehlanzeni District Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2512,84,31.08876782170465 /  -25.220461521439322,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2513,84,31.131392368674536 /  -25.104194920571775,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2514,84,31.16364058749306 /  -25.132545885069582,Mpumalanga / Ehlanzeni District Municipality,Building,,Building,,High,,,,,,,,,,,,,
2516,84,31.153563019112273 /  -25.13126166396619,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2517,84,31.128739203547738 /  -25.14572698778357,Mpumalanga / Ehlanzeni District Municipality,Pavement,,Barren,,High,,,,,,,Pavement,,High,,,,
2518,,,,,,Pavement,,High,,,,,,,,,,,,,
2520,84,31.108312061621902 /  -25.18529705053185,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2521,84,31.105654437394048 /  -25.186202248045696,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2522,84,31.120472030194648 /  -25.187308105106947,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2523,84,31.114786676351503 /  -25.17834085288847,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2524,84,31.143984870049465 /  -25.138980367889705,Mpumalanga / Ehlanzeni District Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2525,84,31.138290598004218 /  -25.139809760685647,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2526,84,31.129122686238336 /  -25.13927020945818,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2527,84,31.138781099120095 /  -25.139118600022364,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2528,84,31.14854207132609 /  -25.138868890363373,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2529,84,31.133947433578168 /  -25.092703817157044,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2530,,,,,,Tall_vegetation,,High,,,,,,,,,,,,,
2531,84,31.13965062382552 /  -25.09210629761588,Mpumalanga / Ehlanzeni District Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2532,84,31.110519316643355 /  -25.126517180445326,Mpumalanga / Ehlanzeni District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2533,84,31.120110843009314 /  -25.216613317230202,Mpumalanga / Ehlanzeni District Municipality,Water,,Wetland,,High,Water,,High,,,,Wetland,,High,Water,,High,
2534,84,31.120070711099842 /  -25.217522973845103,Mpumalanga / Ehlanzeni District Municipality,Water,,Short_vegetation,,High,Water,,High,Wetland,,Low,Short_vegetation,,High,,,,
2535,84,31.12013759761564 /  -25.21877152214007,Mpumalanga / Ehlanzeni District Municipality,Wetland,,Short_vegetation,,High,Water,,High,Wetland,,Low,Short_vegetation,,High,,,,
2539,84,31.079929883416728 /  -25.224942917998032,Mpumalanga / Ehlanzeni District Municipality,Water,,Water,,High,,,,,,,,,,,,,
2540,417,25.5566331498586 /  -33.87921083353633,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2541,417,25.565725256906585 /  -33.88061990946922,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2544,417,25.645480738348517 /  -33.964464386577156,None,Barren,,Wetland,,High,,,,,,,,,,,,,
2545,417,25.647473956519406 /  -33.9735029844125,None,Barren,,Barren,,High,,,,,,,,,,,,,
2546,417,25.424964813952457 /  -33.814696559495076,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2547,417,25.437102487019935 /  -33.80617521738194,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2548,417,25.545886716319803 /  -33.850699341400606,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Barren,,Barren,,High,,,,,,,,,,,,,
2549,417,25.552918718681088 /  -33.85197464430188,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2550,417,25.546328167324095 /  -33.85540369301198,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2551,417,25.556517213231214 /  -33.86267202772909,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2552,417,25.550470672202746 /  -33.860348836080256,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2553,417,25.563357474247205 /  -33.859162715200036,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2554,417,25.567388501599517 /  -33.859367833848495,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2555,417,25.5717004523182 /  -33.859144878795824,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2561,417,25.573002509825805 /  -33.93107909699001,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2562,417,25.552526317788388 /  -33.85936337474745,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2563,417,25.55438576292767 /  -33.857579734326066,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2564,417,25.55328882406852 /  -33.86334089288711,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Pavement,Short_vegetation,Low,,,,,,,,,,,,,
2565,417,25.544598036115353 /  -33.86147698864678,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Pavement,Short_vegetation,Low,,,,,,,,,,,,,
2568,417,25.56624697172984 /  -33.923137438013825,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2569,417,25.55975452059602 /  -33.92202712185152,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Pavement,,High,,,,,,,,,,,,,
2570,417,25.555750247850025 /  -33.86381355759878,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2571,417,25.560820245747788 /  -33.863144692440756,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2572,417,25.549694788619448 /  -33.863715457375605,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2573,417,25.5729267051079 /  -33.8894043385445,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2574,417,25.568146548778607 /  -33.891455525029095,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Short_vegetation,,Short_vegetation,,High,,,,,,,,,,,,,
2575,417,25.569475360892536 /  -33.89210209468184,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2577,417,25.5591525419538 /  -33.94017120403798,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2578,417,25.559125787347483 /  -33.944349381725075,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2579,417,25.567486601822694 /  -33.939578143597885,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2580,417,25.592783082098894 /  -33.94918750636806,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2581,417,25.5924085176104 /  -33.95322745192248,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Tall_vegetation,,Tall_vegetation,,High,,,,,,,,,,,,,
2582,417,25.587837939030617 /  -33.95029782253037,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Barren,,High,,,,Pavement,,High,,,,,,,tennis court
2583,417,25.58484588222376 /  -33.950810619151504,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Building,,Building,,High,,,,,,,,,,,,,
2584,417,25.59449537690342 /  -33.95328096113512,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Tall_vegetation,,Building,,High,,,,,,,,,,,,,
2585,417,25.595039387231935 /  -33.946378272704386,Eastern Cape / Nelson Mandela Bay Metropolitan Municipality,Pavement,,Barren,,High,,,,,,,,,,,,,tennis court
